laptop_ID,Price_euros
750,1156.5758630110242
726,384.2450711425031
633,292.80648436196594
363,896.7631212431486
319,367.0542380671977
14,563.6521869976482
121,520.6763710858838
690,1631.1312742957646
360,1749.7636677531277
1001,1298.1364124063332
3,709.069113632175
222,1043.0780471235819
541,1198.119788926714
213,732.100051670481
57,589.1059833854548
760,1384.0970240735585
117,1221.7972126316547
655,1727.9656068273846
514,660.970299540361
961,699.082734980123
1102,1121.7664366446493
247,912.0055642120112
1275,517.4318693671734
1224,879.2260473445132
860,266.6176176407117
728,1723.9520117822847
1319,726.736715954004
284,622.3090809294822
242,658.7282988311886
769,1178.9477775731405
79,868.1477457288596
513,1057.8836155441718
983,787.4378735019201
1110,918.9393467343584
964,1836.787361904345
486,1170.1498624717128
748,978.8181457972814
886,1630.9790474174115
578,448.13027652442634
706,2053.8825279646417
790,2106.5820122930827
22,1028.5881941392831
322,445.56090020927604
5,1704.0259612724487
40,1026.2904366094172
625,2043.7481144376159
92,749.7416439574333
526,1538.784894591375
1043,1000.7205444941828
1261,1620.8217922194929
1094,824.2256539224724
286,425.41890679960466
269,698.513776180881
1166,1303.0606405413962
47,406.70003992573504
890,950.862427001565
373,905.3192543816259
973,378.0684442627086
1015,895.2511993455377
702,994.2606011480093
44,714.5158550736525
359,1815.70697544303
848,768.0742363723452
652,488.1850301030208
277,708.0404208241068
48,1174.0703099288594
231,1001.8878160538567
202,1726.174072873547
519,806.0222698569083
981,642.1099825886076
1006,293.9147445040827
46,1362.3503835394627
789,4194.274762564514
94,1364.8612116801983
1250,551.650202937602
409,1166.8617864300054
266,459.263618127529
18,2301.277949246478
816,567.350734245135
1277,1255.999365292134
1255,723.7007667886455
347,644.0654285490147
341,1451.5036432701938
797,1977.6819247762005
596,1209.9207428866976
469,739.980514353311
1293,858.8785561667686
714,1014.0649916054709
146,743.7507933127299
265,872.6820984311793
549,1494.3502585141766
574,696.6816644200114
562,280.30632887596346
984,1998.7720286938609
1101,1282.8267170391468
1146,2323.8657237373477
926,1168.5476551748018
366,436.1712370339578
1214,383.49290406604206
86,382.8978073050846
499,1183.57137158479
355,821.8812105251874
299,776.007923396174
70,637.6168127165342
378,1475.4149668997202
488,529.8864040026864
440,2830.865291887037
911,1094.3403863234914
785,2782.229160916521
1155,1589.4794806948755
965,1587.5965769286224
1097,457.15052939822624
449,1446.6746683876909
216,1595.6081621877104
1088,1182.1996876501903
275,1834.2988049920948
258,1161.5375994195585
501,2443.2122041174634
553,896.4833242432161
603,1749.674179959081
1202,835.1093545878871
968,1530.4663717853962
1114,1587.957933307695
835,1018.6953244966234
889,871.1848454048221
1074,1189.1310747305636
150,330.16919707946727
1209,790.0992359212752
1039,918.9516355177174
110,1216.8414117950085
1216,315.70055260735404
294,665.294497626005
385,771.2350065726655
33,482.7551020740236
1129,404.22743813133525
413,1970.4351108791154
9,1583.0985833489995
1230,1845.256896402103
780,1418.6720825355635
492,1081.446212456035
223,1264.516076045772
1256,1250.2103200734844
568,615.1154592910387
844,2025.644849248081
493,2522.4494963311718
1320,318.3597322042335
229,2129.801512735036
215,771.2350065726655
430,504.7835470919096
624,2002.4119644134992
240,1008.2083381244062
1203,1410.9978282016716
572,1530.5759089012074
32,312.79915574786855
304,1648.8555290828494
218,690.3871070560184
249,1170.3799334491657
796,889.4454294408255
958,809.3479431102637
290,1004.7168848086632
200,4890.423191911082
1187,1065.0926562705474
1002,746.2870266904484
1245,584.620012315008
755,589.2103743495336
1096,2400.596582890592
315,777.6984659471494
191,889.9712697733612
567,541.0126377544552
232,897.0733980678735
712,397.74478009611397
1280,507.30712261489197
614,638.535644139741
743,720.2605415926959
207,1941.8657270226206
177,556.5883475224829
75,1199.4534558292953
1009,1015.3784157797791
605,1309.0438702887056
507,349.6798905018893
364,682.0203594839684
293,1461.9417355712449
1007,1178.0477004204747
664,842.8743492541068
1118,1296.3223087452343
497,1095.1135057311717
995,1009.8069338374997
379,418.8367969105399
354,392.9570714941093
663,996.3638860881485
333,1178.2141637828815
1091,752.0991283514204
1135,352.719484767924
1113,386.7536628213028
941,1044.0079770810428
1174,1704.7940827469372
16,1448.0863834082415
641,516.2967808052516
273,903.8899175179171
524,2052.3618472372636
1109,802.8666345371282
343,874.2220113050438
91,1314.6833338336846
204,2514.048245665734
30,881.3753889857265
239,1038.7497994151029
1072,1313.3813884969538
185,1189.9850511176858
550,752.6675284986508
352,297.41600686884885
97,1009.3910496805971
695,450.08172798981434
538,870.0761558656562
824,1459.7950204789834
661,1302.6286876311603
377,424.63409871206744
920,893.8638832908953
1107,1685.648474655909
60,502.4546832803706
248,1048.6635554297025
168,297.2978890398629
1240,586.2549296095226
1055,312.4536297781445
647,2850.7191935779306
259,707.683766918801
583,2176.3130342515483
1089,1501.2972631031726
590,1544.4644111810715
118,1145.999716811369
970,1150.7529209856075
307,637.9944291708449
910,503.35789652733297
405,2361.9681567615753
71,973.9651142175607
713,946.4794364710397
392,563.3673545548914
1065,868.5730038625311
98,698.0267002546486
552,697.3643657989262
623,692.2731437047196
1178,1597.4324116622317
437,346.9939715273619
174,1222.675451399451
1046,1374.7902164438872
734,796.8316578542567
576,842.2970823431024
428,557.1727614193759
1064,1689.0740702572768
1053,1044.2224687501575
1051,1601.0987593741697
399,770.3622507065935
612,2549.9848365097623
367,865.1325776439544
25,1249.9214854021868
826,322.89776290184426
1176,815.8347102702458
1128,1397.7165223127358
1035,1232.9884803056382
502,1242.3483279956888
795,1183.9197916905714
157,1571.7193250362716
278,2238.8709343068404
800,343.8669243288578
1220,1400.0623947233764
407,282.973668625742
1028,566.2696482359585
694,520.505479435142
1309,255.3355252125321
198,897.6183149389885
93,764.4060018737176
1057,1098.2602950510532
925,840.6631423962256
236,352.680013847334
979,398.89731638424195
738,1736.548769294083
1195,1529.4588959110997
993,1768.088844661886
518,736.2172047646959
1253,535.8873362164944
1207,2023.6977351195437
930,995.1542501240896
1125,1147.495411774529
1081,7041.460291402909
564,840.7254777632623
989,1071.0286467149424
662,385.6768622031399
88,1162.1531600816722
336,1397.3780363656463
900,465.13474673215455
1162,1490.4908676765851
169,2001.9942334973612
994,1483.8725207775472
1297,786.0334536271671
225,659.8418066033696
268,729.7397994891809
863,712.0120506256986
1233,279.5981103743764
193,872.6820984311793
1068,3031.0717793010112
