laptop_ID,Price_euros
750,1179.883258648735
726,269.0903627458412
633,225.462397247743
363,871.432344193973
319,364.1068382513141
14,586.2350301430023
121,545.5739797718504
690,1741.369499996719
360,1774.7575847138387
1001,1260.805147269427
3,598.0108042427324
222,1121.8259834486062
541,1430.1583963990145
213,701.4992791590167
57,468.99801136992994
760,1543.8410506760022
117,1260.1450020809884
655,2290.7834139260544
514,687.7262905385929
961,674.5637636972791
1102,1142.704958687877
247,899.0437384702639
1275,524.1467333554917
1224,690.4480425144504
860,236.46157541415704
728,1666.388219738793
1319,642.3133112626331
284,730.4096213463584
242,773.4802628685081
769,945.4087405713685
79,805.6108251612112
513,1085.3740799488983
983,725.38612129276
1110,813.730066104677
964,2060.0359278871383
486,1336.6956581509012
748,914.1298495713528
886,1659.141842219865
578,443.5520052605829
706,1967.8179078844419
790,2269.67931901902
22,898.4720531108179
322,455.0107502739504
5,1749.7222326686997
40,1046.487766767545
625,2244.7537302001606
92,791.6333771802573
526,1576.220717101261
1043,938.2460477591543
1261,1459.8289264920259
1094,832.3690031788213
286,452.06756350941436
269,689.3180827597879
1166,1368.5565846946542
47,398.5596370086719
890,994.3607640894897
373,777.2497243650588
973,392.59957224610713
1015,828.5091073380836
702,866.2694798844979
44,649.9490710591987
359,1524.660750831329
848,728.2534116533992
652,479.3592926452122
277,760.0555427085658
48,1369.6393172780186
231,933.3054805155873
202,1468.7443602206097
519,779.9011091665247
981,678.4861349938574
1006,287.46365406554526
46,1427.1538102306251
789,3541.1732375232586
94,1372.4151135529507
1250,492.0433392015333
409,1388.402655142074
266,440.2438109982175
18,2706.6231453756654
816,452.92531601431966
1277,1268.8365155525184
1255,682.9774222816094
347,583.7364256910913
341,1579.7034539259591
797,1948.4000830150826
596,1455.7497703901797
469,729.9559756220559
1293,728.9519067684852
714,925.4815992034672
146,671.6404042055512
265,965.3245090721766
549,1308.654672993417
574,667.1164718608013
562,294.68318300428507
984,2341.8155336144887
1101,1164.5040689840532
1146,2693.4919812561466
926,1119.9585075249006
366,406.50553372144327
1214,426.725789607568
86,407.1647951634717
499,1014.2005185044407
355,844.3710091142196
299,707.4315401984612
70,617.8354547265084
378,1565.7701407267089
488,543.7671338232473
440,1967.7905211173809
911,1129.6675595356976
785,3354.791094006437
1155,1642.2580591546687
965,1608.0924990026986
1097,419.21565844464027
449,1457.4514311065868
216,1380.9289833437085
1088,1240.5937636897736
275,1903.4092646212055
258,1220.7184298892091
501,2107.61205933491
553,1031.3768532539957
603,2009.7447625252303
1202,985.0481303185593
968,1578.9051104803273
1114,1597.081765521453
835,1012.7651685194246
889,856.2475996248322
1074,1252.6547093421773
150,352.04975782284026
1209,1218.256913483239
1039,860.0990106769669
110,1128.3558439988535
1216,310.09017262856736
294,676.3815184922265
385,733.6946143821983
33,466.9848465610604
1129,364.53286648480895
413,1974.1064524286505
9,1579.678496313129
1230,1807.5257577965822
780,1702.6722030240362
492,1173.3252135553105
223,1255.7416614361664
1256,1262.2996960593944
568,659.4941555682873
844,2171.9933583877764
493,2509.4822456917445
1320,327.0783058923941
229,2080.1926254654722
215,733.6946143821983
430,496.24380967075507
624,2225.805750511958
240,930.9640263918343
1203,1402.7972784101137
572,1416.7184250663106
32,318.0589329222118
304,1508.8487805199447
218,634.1610021628685
249,1207.2824864053396
796,771.0741428689869
958,858.2386454736925
290,889.1831638955083
200,5999.973422332419
1187,807.1535016593045
1002,805.4571726048094
1245,564.9171035662044
755,507.71270455353516
1096,2182.37709004951
315,707.8353806167808
191,766.0973690170217
567,515.3207558033674
232,821.9129586056903
712,381.7968354184117
1280,482.637306394276
614,632.033758794288
743,730.002185020866
207,1773.2083006043865
177,534.0370161794202
75,1173.3215799643378
1009,952.4805421014489
605,1392.4958577031505
507,308.64905787903615
364,639.3707213577399
293,1289.9648619739473
1007,1208.3522926288892
664,926.575285778281
1118,1466.3588493536104
497,1190.9501863141857
995,1140.4283679097857
379,420.3329791184514
354,383.31766417431174
663,1086.0316840597284
333,1040.386000062413
1091,881.4323463250955
1135,218.78558194695643
1113,346.8813387442268
941,999.9870141730233
1174,1684.5750568527362
16,1508.7131969634654
641,510.64229796126375
273,1021.8276945471262
524,1959.032635691746
1109,696.8413849064577
343,827.5728053419551
91,1415.5576702828355
204,2194.1746656504693
30,940.7507636330907
239,853.6290287095109
1072,1160.459984618357
185,1251.1169198531013
550,718.7337522297382
352,296.5162050809701
97,920.7136830187989
695,498.78048021625585
538,772.2700743841149
824,1553.1492342900276
661,1372.3401527499843
377,433.2440356473727
920,967.4898197372829
1107,1802.4582326229322
60,488.7412478073581
248,980.627374507076
168,301.8429832231469
1240,448.47551943288613
1055,201.4577978996033
647,2762.8760703619937
259,629.0866495892013
583,2079.109796890184
1089,1414.3499494127457
590,1408.9222597817668
118,1300.401387476445
970,1543.1056661527678
307,650.2974441961671
910,565.4030124678745
405,2115.0508503122533
71,1057.5699609815981
713,881.7160515995059
392,509.9533597913091
1065,893.1818875085289
98,708.5891831855719
552,723.6424722498989
623,678.4504949498565
1178,1690.7571443170934
437,461.2995996637331
174,1121.0193556665502
1046,1234.6165619271358
734,836.8551093240945
576,989.3868080294532
428,471.25631522464784
1064,1683.2154193141248
1053,1047.4105155881007
1051,1661.680939565592
399,646.7299314932777
612,2338.954015804612
367,818.6859129688689
25,1045.8004465646554
826,327.7859731277948
1176,864.9508665610314
1128,1448.0274064047824
1035,1156.1601136624724
502,1177.2592530961088
795,1148.5350008970977
157,1728.5199779631118
278,2339.9848281180643
800,256.7909806067209
1220,1240.6271760915665
407,305.0318637043156
1028,615.1597899189655
694,515.8789149615334
1309,237.0169319102772
198,865.869370847887
93,814.8278763322915
1057,1119.1726992760293
925,852.7554686302296
236,294.8073274047428
979,434.8407530815986
738,1685.019458888622
1195,1512.0551922208108
993,1747.4399967865158
518,728.0854510347688
1253,445.1134236543127
1207,2173.721102948918
930,1012.634474496985
1125,1257.5807147783228
1081,4841.104404774296
564,873.2691904378871
989,970.4284520480403
662,353.48065957079103
88,1227.1289582604934
336,1489.571763314881
900,520.6307841497701
1162,1721.894923821348
169,1972.8817277037645
994,1325.5096738394468
1297,897.9553144271483
225,678.7099232745602
268,733.3732596361525
863,742.7020491635517
1233,183.58542731469066
193,965.3245090721766
1068,2857.2375360414717
762,1169.7730494572304
551,309.2777196188217
147,459.9907186988426
761,799.051869208918
1121,1296.2193263432912
504,2477.630389123401
683,1467.2409128768795
650,2138.5813578537827
330,474.574822907492
696,525.8241629321826
498,2979.7398343733403
960,1189.4700876311106
980,909.1289798917052
67,1865.6053824045464
914,1828.616327590879
976,814.4566867563929
660,1249.1797635961607
263,2684.0928576970787
1249,3295.6801162599595
1317,1457.02218795409
455,1132.0552646448575
645,256.22318968179496
267,982.3277190268926
131,1250.3527320203355
577,1528.6937418670852
542,1245.8280243076047
197,723.627708526611
859,1842.0417667865663
11,478.8036599628731
1124,1493.05078621162
506,1263.2275192204365
764,1091.1312508931226
579,677.3438803176865
1131,1511.5351482569793
659,795.2556782250806
383,275.0286163573217
815,671.6404042055512
722,1631.812355928313
255,870.2324771049775
10,881.217400230097
1070,481.283144912125
148,1031.6657038328333
433,1066.718566358281
1310,292.7239856108333
340,1114.5750945520674
1294,482.637306394276
105,600.336832933816
490,241.904875219583
463,1437.3711175528376
89,691.2784633141432
903,1578.0969272652303
580,1160.4163873654559
1179,1622.3219575397338
530,650.6615552999378
798,983.6711339835358
111,1648.9881780682772
412,1228.3825294601752
805,337.2206641334717
243,3554.8814291646204
1090,688.8517134776176
595,836.4687963739342
1259,974.2337938604109
1122,947.7683892359557
95,1313.8665150156878
408,1380.9289833437085
879,791.7065341853272
104,269.8844216939485
897,491.6514369209279
1085,769.8902250902622
1167,1546.4856925822596
565,629.229060281189
899,316.9759499976365
37,499.76931675529653
953,2166.539625821507
1145,727.2694339241987
1190,327.0783058923941
723,1174.655179405643
686,1982.0999066303007
1264,895.7446684166162
536,1309.4980910941576
938,1696.5551305364427
685,499.73097648516455
420,871.5040084688987
599,639.3831216511908
329,965.969649614348
1161,2148.5113602643382
356,2167.9739380288875
693,2901.690794455919
1132,1575.4199337779814
49,735.0896835660427
1243,420.14066837531067
924,1192.015242439396
